TeamID,ScoreCreationRating,ScorePreventionRating,PossessionsCreationRating,PossessionsPreventionRating,FGPercentCreationRating,FGPercentPreventionRating,FG3PercentCreationRating,FG3PercentPreventionRating,FTPercentCreationRating,FTPercentPreventionRating,ORPercentCreationRating,ORPercentPreventionRating,AstPercentCreationRating,AstPercentPreventionRating,PointsPerPossCreationRating,PointsPerPossPreventionRating,TOPerPossCreationRating,TOPerPossPreventionRating,StlPerPossCreationRating,StlPerPossPreventionRating,BlkPerPossCreationRating,BlkPerPossPreventionRating,PFPerPossCreationRating,PFPerPossPreventionRating,Season
1104,74.89280942912237,62.455938544180604,66.89031889744422,66.84044722622934,0.4442804720517538,0.40079162638843313,0.3385569503663261,0.3157878416043117,0.713341088531748,0.7085222207797962,0.3943483754732689,0.2939859139864908,0.5382811925494491,0.4817906697673318,1.1147556580464433,0.9409055874245166,0.19315843529753868,0.21287693784344983,0.10184301829285368,0.07822124647706959,0.06549884016150412,0.040768879758387895,0.05081207063525462,0.039222594101771875,2003
1272,77.55186681287374,64.10426010419525,69.39768674931938,69.25880597830499,0.46161752932585287,0.39936876610634386,0.36077372960548254,0.33001130433906717,0.6412929098085123,0.6415644493755922,0.3703474879193594,0.3080086795022385,0.6278576424186401,0.5731287555506296,1.115489799054084,0.9272250722955903,0.19120900931197604,0.22110669504728925,0.11007268597492631,0.09866624091961666,0.08148185989220043,0.0384399502001382,0.05502100177608387,0.0494559972096566,2003
1266,81.09621838509013,64.99754282331126,67.06392508681805,66.77565108265209,0.49979409055489393,0.4027530295877506,0.39465473123723804,0.3132706692079082,0.7834292733619928,0.6910613180207441,0.4362823915332548,0.3245159466824916,0.6048174619317919,0.5406758919672919,1.2065451928871815,0.9692935245733911,0.19747420241119787,0.2051725989873287,0.10394056121815429,0.09320987192829734,0.057770341990410645,0.03564298577629057,0.051957649957309116,0.04671720410716989,2003
1296,69.29097506497679,68.39775616738099,66.73518033965776,66.42744700720885,0.454675489004145,0.4336985742724325,0.38955969271990665,0.3309977244636343,0.6638455847928727,0.7105439042874389,0.4017881146870149,0.3256040005979705,0.5316688654867907,0.5667636332277999,1.0400671696649,1.0299114218469458,0.25642844570346796,0.21768262875292782,0.11358462305689929,0.13809323016652153,0.0559923435664454,0.0510806134791842,0.05660141258239393,0.06922289056560868,2003
1400,84.1301831342019,65.12591260762035,70.18435983651922,69.84580434647006,0.47453956049426943,0.3932560963087827,0.3653648336979415,0.342656305906452,0.7334883559875637,0.6286400092620137,0.44173943333049154,0.3148379274277846,0.531638534520888,0.43759503084415885,1.1944419352471873,0.936009402286045,0.18555768732776526,0.22075735844915229,0.10164959773683291,0.09146723373264837,0.05949885118662155,0.03799224851941773,0.050846193003326365,0.04587531482335929,2003
1458,73.06280875401059,56.67681222217028,62.95917217805402,63.1538632535751,0.4810073703079843,0.42069072568378874,0.3763509138145769,0.33193118552809286,0.7347072248445278,0.6884229236599841,0.3297092285976128,0.25325140555694614,0.5329136534264356,0.47990645811416555,1.1586858751188867,0.8978852224879157,0.16789990890760392,0.22447056080771727,0.11008408496220902,0.07584222322991284,0.046881313819547014,0.0386144753656617,0.05511717105587532,0.037831305579186555,2003
1161,76.19353201586974,71.099366274995,68.52958524389565,67.98695046642403,0.519432669211164,0.44529253593253626,0.37127385648658867,0.33655168531131907,0.6871352415276633,0.6746894800791889,0.37013610361044436,0.3446253404711911,0.5977166758240096,0.5019358896556664,1.1115518080180113,1.0484060829377067,0.23447036499964602,0.18652785821312387,0.08482739379886478,0.13067571823361362,0.07470574217750373,0.0444912196354991,0.04230207882911056,0.06555059585095002,2003
1186,70.53670937622303,67.53874001664228,69.55001065831699,69.41281818238826,0.46511720543840773,0.44016267880697074,0.34984026345827945,0.3378813813310025,0.7082720424935945,0.6720370108175147,0.3096519260461186,0.3419243929119991,0.6229742384360909,0.4738987386238809,1.0176593279556116,0.9744024597162453,0.2416222237940097,0.24774042175849545,0.1143709778746585,0.12438061834438292,0.03621327852101026,0.037947783786513006,0.05709530140378844,0.06224390439087016,2003
1194,66.88639253485067,77.81142437654465,73.62175846241182,73.17161116504973,0.38577172173861546,0.461276104520825,0.3266084378854785,0.3537994474084745,0.6463490216925587,0.7252001191576888,0.33800247416439977,0.36859762393145473,0.47960305195884917,0.5979709679703457,0.9082551949429661,1.062643060322464,0.2299277249250018,0.2399266978459552,0.11408015700165569,0.10956104526699996,0.04547895118005966,0.06707118680103441,0.05691700838422631,0.05497277346673905,2003
1166,80.47904782487068,64.90926131698876,69.79861724129972,69.84964260535995,0.4980721492481793,0.4261915622598297,0.3743063144213728,0.33736506948228234,0.6820988824669856,0.6964292127769315,0.3570603403019146,0.32141427652744653,0.5910118961071172,0.5071851890622913,1.1486922600570928,0.9334054250997128,0.1995075781325299,0.2459170389107491,0.1220058945794669,0.0971548867528085,0.06295051468569147,0.04489515982627301,0.06104242216907723,0.04852018933660541,2003
1202,62.1752489639651,67.58102959110946,64.62215815277429,64.82092844487428,0.41449316545170073,0.45691662301357117,0.3215880719305424,0.36392060067257903,0.6769829493384057,0.6903889704425783,0.331869631633398,0.32192467917765083,0.5302797724472356,0.53745331434774,0.9660399667838124,1.0451840028078707,0.22173293619276357,0.19917164458346368,0.09972719411196404,0.11851419520931346,0.042695427633824695,0.04725768885211937,0.049961447197500605,0.05908831190769865,2003
1237,69.40561483882296,70.29665838609976,67.99374948202721,68.08828754950522,0.44752208087086065,0.47345934227865716,0.3235726526352158,0.3580036577356646,0.7032287633138474,0.6718079220029778,0.33898899499973484,0.3424931820356947,0.5147389803830614,0.6325838416327566,1.0218236315857074,1.0310969339777798,0.23782517304445633,0.2466084346720156,0.12033721688187934,0.10136460259250242,0.028392445392718058,0.056857690405524124,0.060164313246742776,0.05059625022746456,2003
1323,84.54903638699402,67.751863230125,71.61534904262233,71.08512956372294,0.4764332498069683,0.3994803258936904,0.40123519793640683,0.3679419200227341,0.7472542120131266,0.6881054846404645,0.3135422999985313,0.3125634371436823,0.6154993228886887,0.5596787521244079,1.1771115786673279,0.9544220965443924,0.16634752789716528,0.19082713160881368,0.10980941582999892,0.07892211895721568,0.08620664345107638,0.044785577977903224,0.054566540205147195,0.03963421127853725,2003
